instance_id,algorithm,seed,reported_cost,eval_distance,eval_num_routes,eval_penalty,eval_penalized_cost,reported_minus_eval,feasible_capacity,feasible_coverage,feasible_fleet,lower_bound_vehicles,vehicles_allowed,runtime_seconds,converged_iteration
instance_n100,Genetic Algorithm,1,349844.41796875,349844.41796875,18,3000000.0,3349844.41796875,-3000000.0,True,True,False,17,15,0.2640242576599121,99
instance_n100,Genetic Algorithm,2,350732.6171875,350732.6171875,18,3000000.0,3350732.6171875,-3000000.0,True,True,False,17,15,0.2795579433441162,99
instance_n100,Genetic Algorithm,3,338481.8193359375,338481.8193359375,18,3000000.0,3338481.8193359375,-3000000.0,True,True,False,17,15,0.275860071182251,99
instance_n100,Genetic Algorithm,4,353504.537109375,353504.537109375,18,3000000.0,3353504.537109375,-3000000.0,True,True,False,17,15,0.28472375869750977,99
instance_n100,Genetic Algorithm,5,335698.6328125,335698.6328125,17,2000000.0,2335698.6328125,-2000000.0,True,True,False,17,15,0.321850061416626,99
instance_n100,Genetic Algorithm,6,337762.296875,337762.296875,18,3000000.0,3337762.296875,-3000000.0,True,True,False,17,15,0.27223920822143555,99
instance_n100,Genetic Algorithm,7,352993.11328125,352993.11328125,18,3000000.0,3352993.11328125,-3000000.0,True,True,False,17,15,0.27370786666870117,99
instance_n100,Genetic Algorithm,8,337802.2919921875,337802.2919921875,17,2000000.0,2337802.2919921875,-2000000.0,True,True,False,17,15,0.27778077125549316,99
instance_n100,Genetic Algorithm,9,346099.2734375,346099.2734375,18,3000000.0,3346099.2734375,-3000000.0,True,True,False,17,15,0.2638828754425049,99
instance_n100,Genetic Algorithm,10,335463.43896484375,335463.43896484375,18,3000000.0,3335463.4389648438,-3000000.0,True,True,False,17,15,0.26345109939575195,99
instance_n100,Ant Colony (MMAS),1,2257529.7822265625,257529.7822265625,17,2000000.0,2257529.7822265625,0.0,True,True,False,17,15,4.866622686386108,33
instance_n100,Ant Colony (MMAS),2,2254281.0205078125,254281.0205078125,17,2000000.0,2254281.0205078125,0.0,True,True,False,17,15,4.919209718704224,74
instance_n100,Ant Colony (MMAS),3,2267398.7900390625,267398.7900390625,17,2000000.0,2267398.7900390625,0.0,True,True,False,17,15,5.772323131561279,35
instance_n100,Ant Colony (MMAS),4,2261673.69140625,261673.69140625,17,2000000.0,2261673.69140625,0.0,True,True,False,17,15,6.317955732345581,24
instance_n100,Ant Colony (MMAS),5,2260183.1264648438,260183.12646484375,17,2000000.0,2260183.1264648438,0.0,True,True,False,17,15,5.702570915222168,70
instance_n100,Ant Colony (MMAS),6,2259165.841796875,259165.841796875,17,2000000.0,2259165.841796875,0.0,True,True,False,17,15,4.88656210899353,48
instance_n100,Ant Colony (MMAS),7,2261848.82421875,261848.82421875,17,2000000.0,2261848.82421875,0.0,True,True,False,17,15,4.763407468795776,39
instance_n100,Ant Colony (MMAS),8,2263645.115234375,263645.115234375,17,2000000.0,2263645.115234375,0.0,True,True,False,17,15,4.891366720199585,32
instance_n100,Ant Colony (MMAS),9,2261787.966796875,261787.966796875,17,2000000.0,2261787.966796875,0.0,True,True,False,17,15,4.873926877975464,95
instance_n100,Ant Colony (MMAS),10,2248214.48046875,248214.48046875,17,2000000.0,2248214.48046875,0.0,True,True,False,17,15,4.944305896759033,93
instance_n100,QPSO-Optimized,1,2270827.7758789062,270827.77587890625,17,2000000.0,2270827.7758789062,0.0,True,True,False,17,15,11.157137632369995,10
instance_n100,QPSO-Optimized,2,2256445.1674804688,256445.16748046875,17,2000000.0,2256445.1674804688,0.0,True,True,False,17,15,10.618324995040894,10
instance_n100,QPSO-Optimized,3,2251177.66796875,251177.66796875,17,2000000.0,2251177.66796875,0.0,True,True,False,17,15,10.756886959075928,15
instance_n100,QPSO-Optimized,4,2255377.8466796875,255377.8466796875,17,2000000.0,2255377.8466796875,0.0,True,True,False,17,15,10.713484048843384,25
instance_n100,QPSO-Optimized,5,2257615.724609375,257615.724609375,17,2000000.0,2257615.724609375,0.0,True,True,False,17,15,10.452752113342285,25
instance_n100,QPSO-Optimized,6,2313632.76171875,313632.76171875,17,2000000.0,2313632.76171875,0.0,True,True,False,17,15,8.632217168807983,15
instance_n100,QPSO-Optimized,7,2255621.2836914062,255621.28369140625,17,2000000.0,2255621.2836914062,0.0,True,True,False,17,15,10.249959468841553,10
instance_n100,QPSO-Optimized,8,2268888.5395507812,268888.53955078125,17,2000000.0,2268888.5395507812,0.0,True,True,False,17,15,9.573912382125854,10
instance_n100,QPSO-Optimized,9,2268912.2387695312,268912.23876953125,17,2000000.0,2268912.2387695312,0.0,True,True,False,17,15,10.352002620697021,15
instance_n100,QPSO-Optimized,10,2313632.76171875,313632.76171875,17,2000000.0,2313632.76171875,0.0,True,True,False,17,15,9.260255813598633,15
